"lsoa11cd","date","lsoa11nm","Rural Urban","Occupation: All categories: Occupation; measures: Value","Occupation: 1. Managers, directors and senior officials; measures: Value","Occupation: 11. Corporate managers and directors; measures: Value","Occupation: 111. Chief Executives and Senior Officials; measures: Value","Occupation: 112. Production Managers and Directors; measures: Value","Occupation: 113. Functional Managers and Directors; measures: Value","Occupation: 115. Financial Institution Managers and Directors; measures: Value","Occupation: 116. Managers and Directors in Transport and Logistics; measures: Value","Occupation: 117. Senior Officers in Protective Services; measures: Value","Occupation: 118. Health and Social Services Managers and Directors; measures: Value","Occupation: 119. Managers and Directors in Retail and Wholesale; measures: Value","Occupation: 12. Other managers and proprietors; measures: Value","Occupation: 121. Managers and Proprietors in Agriculture Related Services; measures: Value","Occupation: 122. Managers and Proprietors in Hospitality and Leisure Services; measures: Value","Occupation: 124. Managers and Proprietors in Health and Care Services; measures: Value","Occupation: 125. Managers and Proprietors in Other Services; measures: Value","Occupation: 2. Professional occupations; measures: Value","Occupation: 21. Science research, engineering and technology professionals; measures: Value","Occupation: 211. Natural and Social Science Professionals; measures: Value","Occupation: 212. Engineering Professionals; measures: Value","Occupation: 213. Information Technology and Telecommunications Professionals; measures: Value","Occupation: 214. Conservation and Environment Professionals; measures: Value","Occupation: 215. Research and Development Managers; measures: Value","Occupation: 22. Health professionals; measures: Value","Occupation: 221. Health Professionals; measures: Value","Occupation: 222. Therapy Professionals; measures: Value","Occupation: 223. Nursing and Midwifery Professionals; measures: Value","Occupation: 23. Teaching and educational professionals; measures: Value","Occupation: 231. Teaching and Educational Professionals; measures: Value","Occupation: 24. Business, media and public service professionals; measures: Value","Occupation: 241. Legal Professionals; measures: Value","Occupation: 242. Research and Administrative Professionals; measures: Value","Occupation: 243. Architects, Town Planners and Surveyors; measures: Value","Occupation: 244. Welfare Professionals; measures: Value","Occupation: 245. Librarians and Related Professionals; measures: Value","Occupation: 246. Quality and Regulatory Professionals; measures: Value","Occupation: 247. Media Professionals; measures: Value","Occupation: 3. Associate professional and technical occupations; measures: Value","Occupation: 31. Science, engineering and technology associate professionals; measures: Value","Occupation: 311. Science, Engineering and Production Technicians; measures: Value","Occupation: 312. Draughtspersons and Related Architectural Technicians; measures: Value","Occupation: 313. Information Technology Technicians; measures: Value","Occupation: 32. Health and social care associate professionals; measures: Value","Occupation: 321. Health Associate Professionals; measures: Value","Occupation: 323. Welfare and Housing Associate Professionals; measures: Value","Occupation: 33. Protective Service Occupations; measures: Value","Occupation: 331. Protective Service Occupations; measures: Value","Occupation: 34. Culture, media and sports occupations; measures: Value","Occupation: 341. Artistic, Literary and Media Occupations; measures: Value","Occupation: 342. Design Occupations; measures: Value","Occupation: 344. Sports and Fitness Occupations; measures: Value","Occupation: 35. Business and public service associate professionals; measures: Value","Occupation: 351. Transport Associate Professionals; measures: Value","Occupation: 352. Legal Associate Professionals; measures: Value","Occupation: 353. Business, Finance and Related Associate Professionals; measures: Value","Occupation: 354. Sales, Marketing and Related Associate Professionals; measures: Value","Occupation: 355. Conservation and Environmental associate professionals; measures: Value","Occupation: 356. Public Services and Other Associate Professionals; measures: Value","Occupation: 4. Administrative and secretarial occupations; measures: Value","Occupation: 41. Administrative occupations; measures: Value","Occupation: 411. Government and Related Organisations; measures: Value","Occupation: 412. Finance; measures: Value","Occupation: 413. Records; measures: Value","Occupation: 415. Other Administrative Occupations; measures: Value","Occupation: 416. Office Managers and Supervisors; measures: Value","Occupation: 42. Secretarial and related occupations; measures: Value","Occupation: 421. Secretarial and Related Occupations; measures: Value","Occupation: 5. Skilled trades occupations; measures: Value","Occupation: 51. Skilled agricultural and related trades; measures: Value","Occupation: 511. Agricultural and Related Trades; measures: Value","Occupation: 52. Skilled metal, electrical and electronic trades; measures: Value","Occupation: 521. Metal Forming, Welding and Related Trades; measures: Value","Occupation: 522. Metal Machining, Fitting and Instrument Making Trades; measures: Value","Occupation: 523. Vehicle Trades; measures: Value","Occupation: 524. Electrical and Electronic Trades; measures: Value","Occupation: 525. Skilled Metal, Electrical and Electronic Trades Supervisors; measures: Value","Occupation: 53. Skilled construction and building trades; measures: Value","Occupation: 531. Construction and Building Trades; measures: Value","Occupation: 532. Building Finishing Trades; measures: Value","Occupation: 533. Construction and Building Trades Supervisors; measures: Value","Occupation: 54. Textiles, printing and other skilled trades; measures: Value","Occupation: 541. Textiles and Garments Trades; measures: Value","Occupation: 542. Printing Trades; measures: Value","Occupation: 543. Food Preparation and Hospitality Trades; measures: Value","Occupation: 544. Other Skilled Trades; measures: Value","Occupation: 6. Caring, leisure and other service occupations; measures: Value","Occupation: 61. Caring personal service occupations; measures: Value","Occupation: 612. Childcare and Related Personal Services; measures: Value","Occupation: 613. Animal Care and Control Services; measures: Value","Occupation: 614. Caring Personal Services; measures: Value","Occupation: 62. Leisure, travel and related personal service occupations; measures: Value","Occupation: 621. Leisure and Travel Services; measures: Value","Occupation: 622. Hairdressers and Related Services; measures: Value","Occupation: 623. Housekeeping and Related Services; measures: Value","Occupation: 624. Cleaning and Housekeeping Managers and Supervisors; measures: Value","Occupation: 7. Sales and customer service occupations; measures: Value","Occupation: 71. Sales occupations; measures: Value","Occupation: 711. Sales Assistants and Retail Cashiers; measures: Value","Occupation: 712. Sales Related Occupations; measures: Value","Occupation: 713. Sales Supervisors; measures: Value","Occupation: 72. Customer service occupations; measures: Value","Occupation: 721. Customer Service Occupations; measures: Value","Occupation: 722. Customer Service Managers and Supervisors; measures: Value","Occupation: 8. Process, plant and machine operatives; measures: Value","Occupation: 81. Process, plant and machine operatives; measures: Value","Occupation: 811. Process Operatives; measures: Value","Occupation: 812. Plant and Machine Operatives; measures: Value","Occupation: 813. Assemblers and Routine Operatives; measures: Value","Occupation: 814. Construction Operatives; measures: Value","Occupation: 82. Transport and mobile machine drivers and operatives; measures: Value","Occupation: 821. Road Transport Drivers; measures: Value","Occupation: 822. Mobile Machine Drivers and Operatives; measures: Value","Occupation: 823. Other Drivers and Transport Operatives; measures: Value","Occupation: 9. Elementary occupations; measures: Value","Occupation: 91. Elementary trades and related occupations; measures: Value","Occupation: 911. Elementary Agricultural Occupations; measures: Value","Occupation: 912. Elementary Construction Occupations; measures: Value","Occupation: 913. Elementary Process Plant Occupations; measures: Value","Occupation: 92. Elementary administration and service occupations; measures: Value","Occupation: 921. Elementary Administration Occupations; measures: Value","Occupation: 923. Elementary Cleaning Occupations; measures: Value","Occupation: 924. Elementary Security Occupations; measures: Value","Occupation: 925. Elementary Sales Occupations; measures: Value","Occupation: 926. Elementary Storage Occupations; measures: Value","Occupation: 927. Other Elementary Services Occupations; measures: Value"
"E01026816",2011,"Norwich 013A","Total",987,96,51,3,6,14,4,1,1,1,21,45,0,10,0,35,233,62,10,11,36,5,0,47,17,12,18,62,62,62,7,23,7,6,3,4,12,155,16,6,6,4,13,4,9,9,9,36,25,7,4,81,0,1,33,27,0,20,111,92,11,20,32,25,4,19,19,62,8,8,13,1,3,6,3,0,15,9,6,0,26,1,2,20,3,83,70,24,0,46,13,2,5,3,3,105,80,65,7,8,25,17,8,50,21,6,2,5,8,29,25,1,3,92,6,1,2,3,86,6,21,9,9,11,30
"E01026817",2011,"Norwich 013B","Total",588,41,24,4,6,5,2,0,0,0,7,17,0,8,1,8,90,25,2,12,10,1,0,17,4,3,10,26,26,22,7,7,2,4,0,1,1,70,10,7,1,2,6,3,3,3,3,15,11,3,1,36,0,2,14,9,0,11,72,54,7,12,19,12,4,18,18,70,0,0,22,2,2,9,9,0,28,20,7,1,20,1,0,15,4,57,49,10,0,39,8,0,4,2,2,54,47,40,3,4,7,6,1,43,27,12,6,6,3,16,15,0,1,91,8,2,2,4,83,7,30,3,4,7,32
"E01026818",2011,"Norwich 013C","Total",627,28,17,0,4,2,1,5,1,0,4,11,1,4,0,6,73,19,3,4,11,1,0,16,2,2,12,16,16,22,1,6,4,7,0,2,2,59,11,5,1,5,5,0,5,6,6,10,6,2,2,27,1,1,10,9,0,6,45,31,8,7,9,6,1,14,14,87,3,3,22,2,3,8,8,1,33,26,6,1,29,2,3,19,5,84,64,16,0,48,20,1,8,6,5,74,66,57,2,7,8,7,1,65,28,6,9,7,6,37,33,2,2,112,11,2,3,6,101,8,40,7,6,13,27
"E01026819",2011,"Norwich 013D","Total",609,42,25,1,5,3,1,2,0,2,11,17,1,7,1,8,48,14,1,3,10,0,0,11,4,0,7,10,10,13,0,7,2,0,3,0,1,59,12,8,0,4,7,1,6,4,4,12,5,4,3,24,0,0,10,9,0,5,41,33,5,4,11,11,2,8,8,80,3,3,28,1,5,11,9,2,26,19,7,0,23,3,3,16,1,70,58,21,1,36,12,1,4,1,6,94,73,59,9,5,21,19,2,50,22,9,3,7,3,28,27,1,0,125,10,1,6,3,115,11,38,8,5,12,41
"E01026820",2011,"Norwich 013E","Total",675,49,32,0,7,9,2,4,0,0,10,17,1,7,2,7,61,13,1,6,5,1,0,22,5,1,16,16,16,10,1,3,1,2,1,1,1,45,3,3,0,0,5,1,4,5,5,7,6,0,1,25,0,0,5,15,0,5,55,43,4,8,17,13,1,12,12,87,4,4,37,4,5,13,13,2,24,16,8,0,22,1,4,14,3,76,58,12,0,46,18,5,6,4,3,97,80,72,4,4,17,16,1,72,28,11,9,4,4,44,38,5,1,133,15,1,5,9,118,13,33,11,8,16,37
"E01026821",2011,"Norwich 013F","Total",621,33,24,0,1,3,0,4,0,1,15,9,2,3,1,3,50,15,0,5,10,0,0,16,3,3,10,9,9,10,0,4,3,2,0,1,0,48,10,6,2,2,6,1,5,3,3,9,4,2,3,20,0,0,6,7,0,7,66,50,7,11,15,13,4,16,16,86,2,2,26,3,5,7,11,0,36,23,11,2,22,2,4,15,1,69,52,18,1,33,17,3,7,3,4,75,59,53,3,3,16,15,1,69,28,8,6,7,7,41,31,6,4,125,12,0,6,6,113,10,46,8,9,13,27
"E01026822",2011,"Norwich 007A","Total",1008,93,52,2,6,15,4,2,1,2,20,41,0,20,1,20,232,66,15,8,36,5,2,50,28,9,13,61,61,55,7,25,8,3,0,1,11,141,16,8,0,8,11,3,8,2,2,45,28,12,5,67,1,6,23,25,1,11,98,79,14,24,18,20,3,19,19,78,3,3,17,0,5,6,3,3,21,19,0,2,37,3,3,31,0,84,63,18,1,44,21,4,8,5,4,107,82,74,6,2,25,24,1,38,25,8,9,3,5,13,12,0,1,137,17,2,8,7,120,5,29,8,2,15,61
"E01026823",2011,"Norwich 007B","Total",1134,134,59,4,12,9,4,5,1,4,20,75,0,38,3,34,304,85,13,16,52,3,1,57,36,3,18,76,76,86,15,45,10,1,3,0,12,144,18,9,2,7,12,2,10,10,10,29,18,10,1,75,3,5,32,29,1,5,113,84,9,22,32,17,4,29,29,80,7,7,23,1,4,8,10,0,25,15,6,4,25,2,1,17,5,93,73,18,3,52,20,6,12,2,0,106,82,71,7,4,24,21,3,40,19,6,5,6,2,21,18,1,2,120,3,0,3,0,117,8,19,10,4,4,72
"E01026824",2011,"Norwich 007C","Total",676,43,24,1,2,2,4,1,1,3,10,19,0,8,1,10,116,30,10,3,16,0,1,18,7,5,6,37,37,31,2,16,4,5,3,0,1,69,8,3,1,4,8,2,6,0,0,19,11,4,4,34,0,0,11,14,0,9,58,45,8,7,16,11,3,13,13,74,3,3,23,2,5,5,10,1,18,14,3,1,30,4,2,23,1,82,61,14,2,45,21,4,10,4,3,92,76,68,3,5,16,15,1,44,21,9,3,4,5,23,18,4,1,98,11,1,2,8,87,5,36,5,3,5,33
"E01026825",2011,"Norwich 007D","Total",713,59,35,2,5,8,2,4,1,3,10,24,0,13,0,11,139,36,6,8,21,1,0,36,15,4,17,44,44,23,2,8,4,3,1,1,4,105,18,7,1,10,11,2,9,5,5,26,19,5,2,45,0,0,17,18,0,10,72,54,12,13,14,13,2,18,18,83,5,5,31,2,4,12,10,3,24,19,5,0,23,3,1,18,1,37,30,10,0,20,7,1,5,0,1,80,65,55,5,5,15,14,1,47,30,13,7,5,5,17,14,0,3,91,12,0,2,10,79,6,24,12,3,7,27
"E01026826",2011,"Norwich 007E","Total",647,55,25,1,3,5,0,2,0,2,12,30,0,15,0,15,88,26,6,1,18,1,0,12,3,2,7,23,23,27,3,12,1,5,0,0,6,89,19,7,1,11,10,3,7,1,1,22,16,4,2,37,2,0,15,12,0,8,62,46,6,4,14,20,2,16,16,64,3,3,18,2,3,3,9,1,18,14,3,1,25,1,3,19,2,63,41,10,1,30,22,4,10,6,2,71,55,49,2,4,16,16,0,52,26,10,5,9,2,26,26,0,0,103,14,1,4,9,89,3,36,6,4,8,32
"E01026827",2011,"Norwich 007F","Total",558,31,10,0,5,2,0,1,0,0,2,21,0,10,1,10,66,17,4,6,7,0,0,22,6,1,15,9,9,18,2,12,1,2,0,0,1,53,11,10,0,1,7,3,4,5,5,9,5,3,1,21,0,0,7,10,0,4,39,29,8,4,7,9,1,10,10,81,6,6,22,2,3,5,11,1,27,20,6,1,26,5,1,17,3,56,40,12,0,28,16,3,5,4,4,83,59,51,2,6,24,20,4,50,30,9,10,5,6,20,17,2,1,99,8,0,4,4,91,3,35,12,1,14,26
"E01026828",2011,"Norwich 002A","Total",702,43,26,0,8,3,2,3,0,1,9,17,0,5,0,12,57,18,2,5,11,0,0,21,5,1,15,11,11,7,0,2,1,1,0,3,0,31,12,7,1,4,1,0,1,2,2,6,3,2,1,10,0,0,4,4,0,2,69,52,7,15,9,17,4,17,17,101,3,3,34,3,4,16,10,1,32,29,2,1,32,2,3,24,3,73,57,20,0,37,16,2,3,7,4,96,83,73,4,6,13,12,1,81,39,13,9,9,8,42,39,2,1,151,22,2,7,13,129,10,60,13,3,10,33
"E01026829",2011,"Norwich 002B","Total",983,64,33,0,4,3,3,2,0,5,16,31,0,12,0,19,122,42,8,11,21,1,1,29,10,2,17,19,19,32,2,9,9,4,1,2,5,116,22,14,2,6,15,7,8,10,10,16,9,2,5,53,1,1,19,18,0,14,100,83,10,23,29,16,5,17,17,110,8,8,45,3,7,10,25,0,29,20,8,1,28,0,5,17,6,86,66,16,3,47,20,4,8,4,4,128,94,81,9,4,34,32,2,81,38,13,8,11,6,43,37,3,3,176,29,2,5,22,147,8,55,12,7,14,51
"E01026830",2011,"Norwich 002C","Total",570,41,26,0,5,4,1,3,0,0,13,15,0,4,2,9,73,17,3,3,9,2,0,15,6,2,7,22,22,19,0,3,3,5,0,2,6,57,9,6,1,2,6,1,5,5,5,9,5,4,0,28,1,0,10,8,1,8,48,41,6,8,15,9,3,7,7,64,4,4,20,1,5,6,8,0,18,12,4,2,22,1,1,18,2,55,47,12,0,35,8,2,3,0,3,69,58,46,4,8,11,10,1,62,35,12,11,8,4,27,21,3,3,101,14,0,2,12,87,9,35,8,1,10,24
"E01026831",2011,"Norwich 002D","Total",792,65,44,0,6,12,4,0,2,1,19,21,0,10,1,10,163,33,3,8,17,5,0,42,9,7,26,50,50,38,4,11,4,6,3,2,8,137,25,16,3,6,15,2,13,3,3,31,17,13,1,63,2,4,21,24,0,12,79,56,13,9,15,16,3,23,23,81,4,4,21,2,3,7,8,1,21,15,6,0,35,2,10,20,3,63,50,18,1,31,13,4,6,2,1,82,51,45,3,3,31,26,5,40,23,15,3,1,4,17,12,3,2,82,8,0,2,6,74,10,16,9,4,10,25
"E01026832",2011,"Norwich 002E","Total",553,26,15,0,5,2,0,2,0,1,5,11,0,5,0,6,21,7,3,2,2,0,0,6,3,1,2,4,4,4,0,1,0,3,0,0,0,41,12,10,0,2,8,2,6,3,3,6,5,1,0,12,0,0,5,3,0,4,49,40,5,11,12,11,1,9,9,83,3,3,24,2,4,6,11,1,31,23,7,1,25,1,0,21,3,66,53,16,1,36,13,4,4,1,4,69,62,55,5,2,7,7,0,70,40,14,5,13,8,30,24,6,0,128,16,1,5,10,112,8,45,17,5,10,27
"E01026833",2011,"Norwich 002F","Total",520,23,15,1,2,0,2,2,0,0,8,8,0,5,1,2,32,6,1,4,0,0,1,10,4,0,6,9,9,7,0,0,2,2,1,1,1,27,6,2,0,4,5,2,3,3,3,4,1,1,2,9,0,0,2,5,1,1,33,26,5,5,9,7,0,7,7,74,4,4,21,0,2,7,11,1,27,17,10,0,22,1,2,16,3,63,50,12,1,37,13,1,3,4,5,70,60,51,3,6,10,7,3,72,31,12,8,6,5,41,32,6,3,126,13,0,5,8,113,5,43,12,1,22,30
"E01026834",2011,"Norwich 002G","Total",623,37,19,0,2,1,3,4,0,1,8,18,1,5,2,10,43,11,2,5,4,0,0,9,2,0,7,9,9,14,2,6,1,1,2,0,2,39,7,2,1,4,8,2,6,2,2,8,3,1,4,14,0,1,6,3,1,3,52,38,9,6,9,13,1,14,14,94,6,6,34,7,6,13,8,0,33,25,8,0,21,0,5,12,4,92,69,22,1,46,23,3,9,6,5,80,64,61,0,3,16,15,1,77,27,15,5,4,3,50,39,8,3,109,13,1,3,9,96,8,33,6,4,17,28
"E01026835",2011,"Norwich 009A","Total",819,68,31,1,2,8,2,2,5,1,10,37,2,13,4,18,295,64,25,5,26,5,3,79,43,14,22,85,85,67,7,24,7,15,4,1,9,125,10,4,1,5,14,8,6,1,1,42,29,7,6,58,0,2,16,22,0,18,65,46,8,4,16,13,5,19,19,35,3,3,6,0,0,3,1,2,8,6,2,0,18,2,2,8,6,57,46,16,1,29,11,4,6,1,0,68,55,51,4,0,13,12,1,13,9,6,0,2,1,4,4,0,0,93,3,1,0,2,90,7,11,2,3,3,64
"E01026836",2011,"Norwich 009B","Total",835,79,46,4,3,16,3,0,1,5,14,33,0,9,0,24,325,53,16,6,25,3,3,58,20,7,31,134,134,80,6,38,5,16,1,2,12,130,12,5,1,6,19,6,13,6,6,35,22,8,5,58,0,0,16,28,0,14,56,45,13,8,8,15,1,11,11,41,3,3,13,6,1,1,4,1,10,6,4,0,15,0,2,13,0,62,50,28,0,22,12,6,4,2,0,66,50,42,1,7,16,14,2,16,8,2,5,1,0,8,8,0,0,60,3,1,1,1,57,4,6,3,1,5,38
"E01026837",2011,"Norwich 009C","Total",848,77,54,6,8,22,3,3,0,6,6,23,0,12,0,11,315,63,15,12,28,7,1,66,33,13,20,108,108,78,14,24,9,14,5,1,11,113,14,8,2,4,17,5,12,3,3,32,26,5,1,47,0,1,13,23,0,10,56,48,13,11,6,15,3,8,8,45,5,5,12,0,1,5,5,1,13,13,0,0,15,1,0,14,0,61,57,18,2,37,4,0,1,1,2,79,63,61,1,1,16,14,2,28,14,8,1,5,0,14,12,1,1,74,6,1,3,2,68,5,10,4,3,5,41
"E01026838",2011,"Norwich 009D","Total",790,73,43,1,9,17,2,0,0,4,10,30,1,9,1,19,316,63,18,10,27,5,3,67,26,9,32,114,114,72,7,31,8,11,5,0,10,124,12,10,1,1,16,4,12,4,4,37,23,9,5,55,1,2,13,26,0,13,56,35,10,6,6,10,3,21,21,39,4,4,13,0,3,6,3,1,11,8,3,0,11,0,2,7,2,51,40,15,0,25,11,4,6,1,0,64,51,45,4,2,13,8,5,11,5,1,1,1,2,6,4,2,0,56,4,1,2,1,52,7,7,5,0,1,32
"E01026839",2011,"Norwich 009E","Total",864,48,26,1,2,7,5,2,2,1,6,22,1,7,1,13,279,47,18,4,18,6,1,54,25,7,22,118,118,60,3,21,8,9,3,3,13,140,16,6,3,7,18,5,13,8,8,37,27,6,4,61,0,1,15,31,0,14,83,62,7,13,14,24,4,21,21,43,4,4,9,1,2,1,5,0,10,8,2,0,20,1,6,12,1,63,49,20,3,26,14,9,1,2,2,105,90,81,7,2,15,15,0,15,8,3,3,0,2,7,4,1,2,88,1,0,1,0,87,3,6,4,1,2,71
"E01026840",2011,"Norwich 009F","Total",1016,67,39,1,8,7,1,2,1,4,15,28,0,7,1,20,334,75,21,8,31,12,3,67,19,12,36,107,107,85,10,30,9,13,2,2,19,169,14,8,4,2,23,7,16,8,8,55,35,15,5,69,0,4,17,32,1,15,102,84,20,16,20,20,8,18,18,56,8,8,16,2,1,11,2,0,16,14,2,0,16,3,1,10,2,86,69,37,4,28,17,3,6,5,3,96,73,61,4,8,23,23,0,22,10,3,3,2,2,12,12,0,0,84,6,2,3,1,78,2,12,5,0,5,54
"E01026841",2011,"Norwich 003A","Total",927,72,44,0,5,10,4,3,1,2,19,28,0,9,2,17,176,53,15,9,26,2,1,40,8,6,26,42,42,41,4,16,8,7,3,1,2,134,27,10,3,14,8,5,3,10,10,18,12,5,1,71,0,4,23,28,1,15,113,89,23,20,24,20,2,24,24,104,2,2,33,5,8,10,9,1,34,28,5,1,35,1,2,27,5,72,61,19,3,39,11,3,6,2,0,106,78,64,7,7,28,24,4,46,27,10,8,4,5,19,17,2,0,104,16,1,6,9,88,10,15,8,3,11,41
"E01026842",2011,"Norwich 003B","Total",1040,102,58,1,13,10,4,1,1,2,26,44,0,17,5,22,170,46,8,9,20,7,2,28,6,9,13,49,49,47,4,23,3,5,1,2,9,128,20,11,2,7,15,3,12,11,11,22,17,3,2,60,1,2,24,19,0,14,130,103,16,31,26,25,5,27,27,133,5,5,40,5,7,17,10,1,43,31,12,0,45,3,8,29,5,96,73,22,1,50,23,5,14,1,3,114,75,60,7,8,39,33,6,57,34,9,12,5,8,23,23,0,0,110,18,3,5,10,92,16,17,9,4,14,32
"E01026843",2011,"Norwich 003C","Total",961,55,36,1,6,5,2,4,0,1,17,19,0,9,1,9,175,34,2,8,18,5,1,37,6,1,30,51,51,53,4,18,7,11,4,2,7,118,16,8,3,5,14,4,10,6,6,21,15,5,1,61,0,3,18,23,1,16,91,75,13,23,18,20,1,16,16,124,6,6,43,2,11,15,15,0,39,31,8,0,36,3,7,20,6,96,69,16,0,53,27,11,5,5,6,116,88,73,5,10,28,23,5,55,28,10,4,8,6,27,19,5,3,131,20,0,8,12,111,9,42,11,6,15,28
"E01026844",2011,"Norwich 003D","Total",821,41,23,0,3,3,5,2,0,2,8,18,0,6,3,9,93,26,1,9,14,2,0,17,3,2,12,22,22,28,5,13,1,1,0,2,6,98,11,4,1,6,9,1,8,10,10,13,9,4,0,55,0,1,24,18,0,12,91,83,9,25,19,20,10,8,8,102,3,3,35,6,7,7,14,1,44,31,13,0,20,0,2,18,0,84,61,17,1,43,23,4,12,4,3,111,82,69,5,8,29,28,1,71,38,17,6,8,7,33,27,2,4,130,11,1,1,9,119,10,43,11,4,21,30
"E01026845",2011,"Norwich 003E","Total",1052,74,43,0,7,11,4,2,0,2,17,31,0,14,2,15,200,40,6,9,21,3,1,31,8,5,18,63,63,66,8,25,17,8,1,0,7,172,25,9,4,12,15,4,11,15,15,30,19,8,3,87,0,3,42,28,0,14,112,97,24,18,25,19,11,15,15,107,7,7,30,2,9,5,12,2,32,28,4,0,38,0,5,26,7,97,73,25,3,45,24,7,13,1,3,108,58,44,4,10,50,47,3,44,25,7,6,7,5,19,15,2,2,138,19,7,4,8,119,13,35,9,2,13,47
"E01026846",2011,"Norwich 003F","Total",982,82,50,1,7,9,4,2,0,2,25,32,0,18,3,11,163,41,6,7,23,5,0,36,9,3,24,41,41,45,5,10,11,3,5,1,10,160,18,8,1,9,24,5,19,8,8,22,14,8,0,88,0,2,40,30,0,16,114,93,13,29,30,17,4,21,21,93,4,4,15,3,4,3,5,0,41,32,7,2,33,2,2,24,5,91,78,24,4,50,13,3,7,1,2,121,85,74,7,4,36,30,6,42,24,14,3,3,4,18,11,3,4,116,17,3,5,9,99,10,31,9,1,7,41
"E01026848",2011,"Norwich 015A","Total",778,62,34,0,6,7,1,2,0,1,17,28,0,15,1,12,85,28,4,10,13,1,0,21,12,2,7,22,22,14,1,8,1,1,0,1,2,68,16,8,4,4,6,1,5,7,7,8,4,1,3,31,0,1,12,10,0,8,80,70,9,16,25,18,2,10,10,70,1,1,17,1,3,4,9,0,31,26,5,0,21,4,3,12,2,94,73,10,3,60,21,5,6,5,5,83,57,51,3,3,26,24,2,90,49,20,8,16,5,41,34,2,5,146,18,3,5,10,128,13,42,13,2,16,42
"E01026849",2011,"Norwich 015B","Total",1073,131,85,2,12,24,4,5,3,2,33,46,0,19,3,24,290,85,11,23,43,7,1,49,20,12,17,77,77,79,9,34,17,7,5,2,5,174,15,7,3,5,17,4,13,8,8,40,25,9,6,94,2,2,38,36,0,16,129,112,18,27,33,27,7,17,17,74,4,4,30,1,9,5,14,1,16,12,4,0,24,1,2,16,5,66,43,15,3,25,23,9,12,1,1,93,64,54,6,4,29,24,5,36,18,9,3,4,2,18,14,3,1,80,5,1,1,3,75,9,17,2,3,8,36
"E01026850",2011,"Norwich 015C","Total",1101,109,63,4,4,17,4,4,1,5,24,46,0,29,1,16,231,60,7,15,33,5,0,42,8,14,20,61,61,68,9,23,11,8,5,5,7,181,24,6,10,8,17,6,11,6,6,29,17,6,6,105,4,5,36,41,0,19,142,116,22,16,41,30,7,26,26,107,8,8,32,3,5,9,14,1,37,23,13,1,30,2,2,23,3,74,52,15,0,37,22,5,13,1,3,98,73,55,13,5,25,23,2,73,39,18,8,8,5,34,31,2,1,86,10,1,1,8,76,13,19,9,3,9,23
"E01026852",2011,"Norwich 011A","Total",677,83,50,3,13,13,4,2,1,5,9,33,0,6,2,25,222,44,8,8,23,1,4,60,29,8,23,68,68,50,10,17,9,2,1,3,8,102,7,2,0,5,11,4,7,5,5,23,19,3,1,56,1,2,25,13,0,15,89,69,16,12,24,16,1,20,20,42,5,5,14,1,4,3,6,0,13,11,2,0,10,0,2,7,1,39,30,17,0,13,9,2,6,1,0,41,36,33,1,2,5,3,2,9,1,1,0,0,0,8,7,0,1,50,1,0,0,1,49,9,7,0,2,6,25
"E01026853",2011,"Norwich 011B","Total",853,69,40,0,6,10,7,3,2,3,9,29,0,12,2,15,178,56,6,5,42,2,1,39,22,3,14,39,39,44,5,19,8,3,1,1,7,116,22,8,1,13,9,1,8,10,10,18,11,6,1,57,0,1,23,19,1,13,84,71,11,12,24,21,3,13,13,69,4,4,20,1,3,3,13,0,20,15,5,0,25,0,0,24,1,66,52,10,1,41,14,4,4,1,5,94,79,63,6,10,15,13,2,57,27,7,6,7,7,30,27,1,2,120,15,2,4,9,105,9,29,5,6,10,46
"E01026855",2011,"Norwich 011D","Total",890,84,56,3,6,20,3,2,0,3,19,28,1,8,1,18,284,61,13,10,32,4,2,68,27,7,34,90,90,65,10,28,8,8,3,1,7,113,14,3,1,10,16,7,9,6,6,22,16,3,3,55,1,1,14,20,0,19,79,61,12,8,27,10,4,18,18,46,0,0,11,1,3,3,3,1,11,8,3,0,24,2,2,17,3,67,53,16,0,37,14,7,5,0,2,102,78,70,4,4,24,17,7,20,11,4,3,1,3,9,8,0,1,95,8,0,2,6,87,8,15,7,2,7,48
"E01026856",2011,"Norwich 011E","Total",1014,64,40,1,5,11,1,1,1,3,17,24,0,13,0,11,346,83,30,9,33,7,4,68,26,8,34,130,130,65,10,29,3,4,3,2,14,170,21,10,1,10,26,10,16,7,7,38,25,9,4,78,1,3,22,34,0,18,89,64,14,12,12,20,6,25,25,41,0,0,17,0,8,4,5,0,14,11,3,0,10,0,0,10,0,80,69,29,4,36,11,3,7,0,1,95,79,74,5,0,16,15,1,21,10,5,0,3,2,11,10,1,0,108,5,0,1,4,103,1,20,3,2,5,72
"E01026857",2011,"Norwich 011F","Total",694,85,52,3,7,21,5,0,0,5,11,33,1,8,1,23,235,38,15,4,17,2,0,61,34,6,21,70,70,66,14,31,10,3,3,0,5,126,9,5,2,2,10,3,7,2,2,38,31,4,3,67,2,2,26,23,1,13,54,40,9,8,12,9,2,14,14,34,2,2,8,1,3,0,4,0,17,14,1,2,7,0,0,5,2,39,22,14,1,7,17,7,4,5,1,56,46,39,6,1,10,8,2,8,4,1,1,1,1,4,1,0,3,57,5,3,0,2,52,5,10,1,2,5,29
