"lsoa11cd","date","lsoa11nm","Rural Urban","Country of Birth: All categories: Country of birth; measures: Value","Country of Birth: Europe: Total; measures: Value","Country of Birth: Europe: United Kingdom: Total; measures: Value","Country of Birth: Europe: United Kingdom: England; measures: Value","Country of Birth: Europe: United Kingdom: Northern Ireland; measures: Value","Country of Birth: Europe: United Kingdom: Scotland; measures: Value","Country of Birth: Europe: United Kingdom: Wales; measures: Value","Country of Birth: Europe: Great Britain not otherwise specified; measures: Value","Country of Birth: Europe: United Kingdom not otherwise specified; measures: Value","Country of Birth: Europe: Guernsey; measures: Value","Country of Birth: Europe: Jersey; measures: Value","Country of Birth: Europe: Channel Islands not otherwise specified; measures: Value","Country of Birth: Europe: Isle of Man; measures: Value","Country of Birth: Europe: Ireland; measures: Value","Country of Birth: Europe: Other Europe: Total; measures: Value","Country of Birth: Europe: Other Europe: EU Countries: Total; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Member countries in March 2001: Total; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Member countries in March 2001: France; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Member countries in March 2001: Germany; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Member countries in March 2001: Italy; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Member countries in March 2001: Portugal; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Member countries in March 2001: Spain (including Canary Islands); measures: Value","Country of Birth: Europe: Other Europe: EU countries: Member countries in March 2001: Other member countries in March 2001; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Total; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Lithuania; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Poland; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Romania; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Other EU accession countries; measures: Value","Country of Birth: Europe: Other Europe: Rest of Europe: Total; measures: Value","Country of Birth: Europe: Other Europe: Rest of Europe: Turkey; measures: Value","Country of Birth: Europe: Other Europe: Rest of Europe: Other Europe; measures: Value","Country of Birth: Africa: Total; measures: Value","Country of Birth: Africa: North Africa; measures: Value","Country of Birth: Africa: Central and Western Africa: Total; measures: Value","Country of Birth: Africa: Central and Western Africa: Ghana; measures: Value","Country of Birth: Africa: Central and Western Africa: Nigeria; measures: Value","Country of Birth: Africa: Central and Western Africa: Other Central and Western Africa; measures: Value","Country of Birth: Africa: South and Eastern Africa: Total; measures: Value","Country of Birth: Africa: South and Eastern Africa: Kenya; measures: Value","Country of Birth: Africa: South and Eastern Africa: Somalia; measures: Value","Country of Birth: Africa: South and Eastern Africa: South Africa; measures: Value","Country of Birth: Africa: South and Eastern Africa: Zimbabwe; measures: Value","Country of Birth: Africa: South and Eastern Africa: Other South and Eastern Africa; measures: Value","Country of Birth: Africa: Africa not otherwise specified; measures: Value","Country of Birth: Middle East and Asia: Total; measures: Value","Country of Birth: Middle East and Asia: Middle East: Total; measures: Value","Country of Birth: Middle East and Asia: Middle East: Iran; measures: Value","Country of Birth: Middle East and Asia: Middle East: Other Middle East; measures: Value","Country of Birth: Middle East and Asia: Eastern Asia: Total; measures: Value","Country of Birth: Middle East and Asia: Eastern Asia: China; measures: Value","Country of Birth: Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China); measures: Value","Country of Birth: Middle East and Asia: Eastern Asia: Other Eastern Asia; measures: Value","Country of Birth: Middle East and Asia: Southern Asia: Total; measures: Value","Country of Birth: Middle East and Asia: Southern Asia: Bangladesh; measures: Value","Country of Birth: Middle East and Asia: Southern Asia: India; measures: Value","Country of Birth: Middle East and Asia: Southern Asia: Pakistan; measures: Value","Country of Birth: Middle East and Asia: Southern Asia: Sri Lanka; measures: Value","Country of Birth: Middle East and Asia: Southern Asia: Other Southern Asia; measures: Value","Country of Birth: Middle East and Asia: South-East Asia: Total; measures: Value","Country of Birth: Middle East and Asia: South-East Asia: Philippines; measures: Value","Country of Birth: Middle East and Asia: South-East Asia: Other South-East Asia; measures: Value","Country of Birth: Middle East and Asia: Central Asia; measures: Value","Country of Birth: The Americas and the Caribbean: Total; measures: Value","Country of Birth: The Americas and the Caribbean: North America: Total; measures: Value","Country of Birth: The Americas and the Caribbean: North America: United States; measures: Value","Country of Birth: The Americas and the Caribbean: North America: Other North America; measures: Value","Country of Birth: The Americas and the Caribbean: Central America; measures: Value","Country of Birth: The Americas and the Caribbean: South America; measures: Value","Country of Birth: The Americas and the Caribbean: The Caribbean: Total; measures: Value","Country of Birth: The Americas and the Caribbean: The Caribbean: Jamaica; measures: Value","Country of Birth: The Americas and the Caribbean: The Caribbean: Other Caribbean; measures: Value","Country of Birth: Antarctica and Oceania: Total; measures: Value","Country of Birth: Antarctica and Oceania: Antarctica; measures: Value","Country of Birth: Antarctica and Oceania: Australasia: Total; measures: Value","Country of Birth: Antarctica and Oceania: Australasia: Australia; measures: Value","Country of Birth: Antarctica and Oceania: Australasia: Other Australasia; measures: Value","Country of Birth: Antarctica and Oceania: Other Oceania; measures: Value","Country of Birth: Other; measures: Value"
"E01026820",2011,"Norwich 013E","Total",1727,1615,1555,1539,4,9,3,0,0,0,0,0,0,6,54,47,20,3,4,1,7,2,3,27,3,7,2,15,7,1,6,34,6,3,0,2,1,25,1,0,6,10,8,0,68,9,3,6,7,7,0,0,45,11,25,4,4,1,7,6,1,0,6,3,3,0,0,0,3,1,2,4,0,4,4,0,0,0
"E01026821",2011,"Norwich 013F","Total",1542,1487,1442,1417,0,19,6,0,0,0,0,0,0,6,39,39,23,2,10,1,6,1,3,16,2,5,0,9,0,0,0,7,1,2,0,0,2,4,0,0,2,0,2,0,40,4,1,3,1,1,0,0,29,9,16,0,0,4,5,3,2,1,4,2,0,2,0,2,0,0,0,4,0,4,4,0,0,0
"E01026822",2011,"Norwich 007A","Total",2031,1832,1657,1589,10,40,18,0,0,0,0,0,0,14,161,144,67,6,14,8,8,6,25,77,14,22,5,36,17,2,15,48,10,9,0,1,8,28,4,0,11,6,7,1,108,25,1,24,18,6,11,1,47,0,40,1,5,1,17,5,12,1,34,20,6,14,2,7,5,2,3,9,0,9,6,3,0,0
"E01026823",2011,"Norwich 007B","Total",1906,1702,1570,1513,11,29,17,0,0,0,0,0,0,13,119,99,65,14,14,10,3,7,17,34,9,10,2,13,20,3,17,48,7,10,0,1,9,31,3,1,3,8,16,0,116,19,2,17,30,21,6,3,52,6,41,1,0,4,15,2,13,0,30,19,16,3,2,6,3,0,3,10,0,10,6,4,0,0
"E01026824",2011,"Norwich 007C","Total",1471,1342,1225,1193,4,25,3,0,0,0,0,0,0,12,105,91,23,4,5,2,6,3,3,68,6,39,0,23,14,6,8,41,7,12,0,4,8,22,2,0,5,4,11,0,63,14,2,12,19,15,2,2,23,8,10,0,3,2,5,4,1,2,21,12,11,1,3,6,0,0,0,4,0,4,3,1,0,0
"E01026825",2011,"Norwich 007D","Total",1276,1206,1132,1105,3,9,15,0,0,0,0,0,0,4,70,63,23,7,5,0,6,3,2,40,15,11,2,12,7,1,6,17,1,4,1,2,1,12,0,0,4,3,5,0,40,3,0,3,10,7,2,1,16,1,12,2,0,1,9,5,4,2,9,9,6,3,0,0,0,0,0,4,0,4,4,0,0,0
"E01026826",2011,"Norwich 007E","Total",1456,1330,1247,1213,3,24,7,0,0,0,1,0,0,5,77,66,31,5,4,5,10,3,4,35,8,18,0,9,11,1,10,44,11,16,6,8,2,17,3,0,9,1,4,0,63,16,2,14,8,5,3,0,28,7,12,1,0,8,11,1,10,0,14,8,5,3,3,2,1,1,0,5,0,5,4,1,0,0
"E01026827",2011,"Norwich 007F","Total",1501,1414,1320,1286,14,13,7,0,0,0,1,0,0,11,82,80,15,1,6,0,5,1,2,65,8,28,1,28,2,0,2,42,5,13,0,1,12,24,0,1,10,2,11,0,34,5,2,3,9,6,1,2,8,1,4,2,1,0,12,8,4,0,9,5,4,1,1,3,0,0,0,2,0,2,0,2,0,0
"E01026828",2011,"Norwich 002A","Total",1744,1656,1591,1567,2,17,5,0,0,0,0,0,0,4,61,57,9,1,3,3,1,0,1,48,8,37,0,3,4,1,3,37,4,5,1,2,2,27,0,0,9,7,11,1,41,1,0,1,2,0,1,1,28,6,16,0,3,3,10,8,2,0,7,3,3,0,1,3,0,0,0,3,0,3,1,2,0,0
"E01026829",2011,"Norwich 002B","Total",2093,1992,1786,1757,0,21,8,0,0,0,0,0,0,14,192,184,36,2,12,2,8,5,7,148,44,76,10,18,8,4,4,52,1,19,4,3,12,31,2,0,7,15,7,1,29,2,0,2,3,0,1,2,11,2,3,4,1,1,13,7,6,0,14,8,4,4,2,4,0,0,0,6,0,6,6,0,0,0
"E01026830",2011,"Norwich 002C","Total",1276,1204,1101,1083,4,10,4,0,0,0,1,0,0,9,93,87,12,2,3,2,1,4,0,75,21,43,0,11,6,2,4,27,7,9,0,0,9,11,3,1,5,0,2,0,39,5,2,3,4,4,0,0,24,3,6,0,4,11,6,5,1,0,5,3,3,0,0,1,1,1,0,1,0,1,1,0,0,0
"E01026831",2011,"Norwich 002D","Total",1242,1179,1091,1060,9,15,7,0,0,0,0,0,0,6,82,75,24,4,6,1,7,2,4,51,16,25,3,7,7,0,7,22,9,8,0,1,7,5,0,0,5,0,0,0,22,3,1,2,2,0,0,2,10,0,7,0,1,2,6,3,3,1,13,7,6,1,1,2,3,0,3,6,0,6,6,0,0,0
"E01026832",2011,"Norwich 002E","Total",1415,1385,1312,1288,4,15,5,0,0,0,0,0,0,5,68,65,9,2,5,0,0,0,2,56,7,43,0,6,3,0,3,11,1,4,1,0,3,6,0,0,0,3,3,0,9,0,0,0,2,0,2,0,5,1,1,0,2,1,2,0,2,0,9,5,4,1,4,0,0,0,0,1,0,1,1,0,0,0
"E01026833",2011,"Norwich 002F","Total",1382,1340,1239,1213,6,14,6,0,0,0,0,0,0,6,95,81,17,2,5,2,4,1,3,64,25,19,3,17,14,3,11,20,6,6,3,1,2,8,1,0,0,6,1,0,18,4,0,4,1,0,1,0,6,2,4,0,0,0,6,6,0,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
"E01026834",2011,"Norwich 002G","Total",1503,1454,1365,1350,2,9,4,0,0,0,1,0,0,2,86,73,14,0,7,3,0,1,3,59,10,35,2,12,13,7,6,21,2,5,1,4,0,9,0,0,4,3,2,5,17,5,1,4,6,5,1,0,1,0,0,0,0,1,5,3,2,0,7,4,4,0,0,1,2,0,2,4,0,4,4,0,0,0
"E01026835",2011,"Norwich 009A","Total",1502,1421,1323,1277,11,17,17,1,0,0,0,0,1,13,84,79,55,9,15,9,8,5,9,24,2,14,2,6,5,0,5,13,3,2,0,1,1,8,1,0,6,1,0,0,33,4,1,3,15,5,4,6,6,3,1,1,1,0,8,3,5,0,28,16,9,7,1,7,4,0,4,7,0,7,7,0,0,0
"E01026836",2011,"Norwich 009B","Total",1566,1471,1377,1333,9,24,11,0,0,0,0,0,2,14,78,68,60,8,18,4,3,13,14,8,0,3,1,4,10,4,6,21,1,1,1,0,0,19,4,0,7,3,5,0,27,5,0,5,10,2,2,6,9,1,7,1,0,0,3,0,3,0,30,18,8,10,0,9,3,0,3,17,0,17,13,4,0,0
"E01026837",2011,"Norwich 009C","Total",1471,1374,1281,1236,6,27,11,1,0,0,0,0,0,13,80,72,47,6,13,6,0,8,14,25,10,8,0,7,8,0,8,23,1,6,1,3,2,14,5,0,5,1,3,2,43,8,1,7,11,4,4,3,11,1,6,1,1,2,13,2,11,0,21,9,6,3,8,2,2,0,2,10,0,10,7,3,0,0
"E01026838",2011,"Norwich 009D","Total",1551,1431,1338,1280,18,26,13,1,0,1,1,0,1,9,81,66,57,7,20,10,0,10,10,9,1,1,2,5,15,2,13,17,2,4,1,3,0,11,1,1,3,2,4,0,69,8,0,8,11,9,1,1,34,3,21,7,3,0,16,5,11,0,25,16,11,5,3,3,3,0,3,9,0,9,8,1,0,0
"E01026839",2011,"Norwich 009E","Total",1596,1508,1407,1371,12,19,5,0,0,0,0,0,0,15,86,78,52,9,25,4,1,6,7,26,2,8,2,14,8,1,7,16,1,2,0,2,0,13,0,0,5,1,7,0,37,5,2,3,10,3,5,2,10,0,6,3,1,0,12,5,7,0,25,20,14,6,2,2,1,0,1,10,0,10,9,1,0,0
"E01026840",2011,"Norwich 009F","Total",1611,1531,1428,1381,5,24,18,0,0,0,0,0,0,15,88,83,65,13,23,4,7,9,9,18,1,6,2,9,5,2,3,16,0,3,0,1,2,13,2,0,7,1,3,0,41,4,1,3,8,3,3,2,11,0,9,1,1,0,16,1,15,2,17,13,7,6,0,3,1,0,1,6,0,6,5,1,0,0
"E01026841",2011,"Norwich 003A","Total",1453,1369,1284,1255,5,17,6,1,0,0,0,0,1,6,78,74,16,2,6,2,4,0,2,58,12,20,5,21,4,3,1,27,3,6,0,2,4,18,1,0,4,3,10,0,41,2,0,2,10,7,2,1,23,12,5,0,2,4,6,3,3,0,9,8,5,3,0,1,0,0,0,7,0,7,2,5,0,0
"E01026842",2011,"Norwich 003B","Total",1648,1548,1455,1423,3,19,10,0,0,1,0,0,0,7,85,73,15,2,9,0,0,1,3,58,17,27,0,14,12,4,8,34,4,10,2,2,6,20,0,0,9,2,9,0,47,8,0,8,12,4,5,3,22,8,7,6,1,0,5,1,4,0,18,7,4,3,0,5,6,5,1,1,0,1,0,1,0,0
"E01026843",2011,"Norwich 003C","Total",1905,1817,1722,1679,3,26,14,0,0,0,1,0,0,7,87,78,29,4,9,1,2,8,5,49,3,34,1,11,9,4,5,38,5,18,0,4,14,14,1,0,2,3,8,1,36,6,0,6,1,0,0,1,14,7,5,0,0,2,15,7,8,0,11,9,8,1,0,2,0,0,0,3,0,3,2,1,0,0
"E01026844",2011,"Norwich 003D","Total",1741,1650,1546,1516,2,22,6,0,0,0,0,0,0,7,97,88,21,0,9,2,4,3,3,67,13,41,4,9,9,1,8,29,3,9,2,2,5,16,0,0,3,8,5,1,48,10,1,9,2,2,0,0,29,9,14,0,4,2,7,3,4,0,10,6,4,2,0,4,0,0,0,4,0,4,3,1,0,0
"E01026845",2011,"Norwich 003E","Total",1561,1494,1365,1330,4,17,13,1,0,0,0,0,1,3,125,120,24,5,6,0,4,6,3,96,13,45,4,34,5,3,2,26,4,6,0,0,6,16,2,0,4,8,2,0,22,3,1,2,5,1,3,1,8,1,0,0,7,0,6,1,5,0,12,6,4,2,0,5,1,0,1,7,0,6,4,2,1,0
"E01026846",2011,"Norwich 003F","Total",1626,1485,1360,1320,3,29,8,0,0,0,0,0,0,10,115,112,39,4,10,4,16,1,4,73,9,33,3,28,3,0,3,45,5,11,0,3,8,28,0,0,10,9,9,1,74,9,2,7,18,11,6,1,27,10,6,1,5,5,19,8,11,1,15,8,6,2,0,3,4,3,1,7,0,7,1,6,0,0
"E01026848",2011,"Norwich 015A","Total",1856,1779,1624,1573,6,32,13,0,0,0,0,0,0,7,148,130,31,2,11,4,5,3,6,99,23,36,11,29,18,0,18,20,3,10,0,3,7,7,0,0,4,2,1,0,38,2,0,2,6,6,0,0,16,0,12,2,0,2,14,8,6,0,15,8,6,2,0,5,2,2,0,4,0,4,1,3,0,0
"E01026849",2011,"Norwich 015B","Total",1738,1601,1505,1455,6,27,17,0,0,0,0,0,0,10,86,78,38,1,12,4,3,4,14,40,4,21,0,15,8,2,6,33,5,16,4,7,5,12,0,0,8,2,2,0,72,3,0,3,13,7,4,2,44,3,39,0,2,0,12,7,5,0,22,14,11,3,1,7,0,0,0,10,0,10,6,4,0,0
"E01026850",2011,"Norwich 015C","Total",1827,1725,1605,1551,11,28,15,0,0,0,0,0,0,7,113,103,36,7,15,3,3,1,7,67,5,29,7,26,10,3,7,17,2,11,0,7,4,4,0,0,0,2,2,0,57,4,1,3,14,10,3,1,27,11,13,1,2,0,12,8,4,0,16,10,7,3,1,3,2,2,0,12,0,11,7,4,1,0
"E01026852",2011,"Norwich 011A","Total",1295,1219,1171,1133,5,20,13,0,0,0,0,0,0,6,42,37,18,3,3,3,2,3,4,19,1,9,1,8,5,4,1,23,4,4,0,2,2,15,3,0,3,4,5,0,38,4,3,1,3,0,2,1,20,3,13,3,1,0,11,1,10,0,10,9,4,5,0,0,1,1,0,5,0,5,4,1,0,0
"E01026853",2011,"Norwich 011B","Total",1751,1589,1481,1427,10,29,14,1,0,0,0,0,0,4,104,88,30,4,8,3,7,2,6,58,7,22,4,25,16,8,8,23,2,6,0,0,6,15,2,0,9,3,1,0,111,11,6,5,10,8,2,0,64,4,53,4,3,0,24,10,14,2,20,14,12,2,1,1,4,2,2,8,0,5,5,0,3,0
"E01026855",2011,"Norwich 011D","Total",1568,1460,1361,1309,10,24,18,0,0,0,2,0,0,10,87,82,51,8,15,5,2,9,12,31,3,14,2,12,5,0,5,15,0,5,1,1,3,10,2,0,3,1,4,0,61,1,0,1,16,12,3,1,27,2,23,2,0,0,17,9,8,0,24,11,8,3,4,5,4,2,2,8,0,8,7,1,0,0
"E01026856",2011,"Norwich 011E","Total",1821,1706,1595,1546,7,24,18,0,0,2,0,0,0,4,105,95,71,18,18,8,5,9,13,24,2,8,4,10,10,3,7,36,2,10,1,2,7,24,5,0,7,4,8,0,43,5,0,5,11,1,7,3,18,0,13,1,3,1,9,2,7,0,29,20,15,5,1,7,1,0,1,7,0,7,4,3,0,0
"E01026857",2011,"Norwich 011F","Total",1515,1441,1365,1313,7,26,18,1,0,0,0,0,1,8,67,57,40,4,12,5,1,7,11,17,3,2,1,11,10,1,9,20,3,2,1,1,0,15,6,0,8,1,0,0,28,2,1,1,8,4,2,2,13,4,8,0,1,0,4,0,4,1,25,16,9,7,0,6,3,2,1,1,0,1,1,0,0,0
"E01026858",2011,"Norwich 010A","Total",1512,1352,1279,1255,3,13,8,0,0,0,0,0,0,6,67,61,32,3,8,8,0,3,10,29,3,16,1,9,6,0,6,39,6,16,3,9,4,17,0,1,2,3,11,0,96,9,0,9,48,29,10,9,19,9,9,1,0,0,19,4,15,1,22,6,3,3,1,14,1,0,1,3,0,2,1,1,1,0
"E01026859",2011,"Norwich 010B","Total",1659,1578,1517,1483,5,17,12,0,0,0,3,0,0,10,48,44,25,2,10,3,0,1,9,19,0,11,2,6,4,2,2,30,6,1,0,0,1,22,5,1,2,7,7,1,36,2,0,2,12,10,2,0,10,2,5,1,2,0,11,1,10,1,10,4,4,0,2,3,1,0,1,5,0,5,5,0,0,0
"E01026860",2011,"Norwich 010C","Total",4313,3096,2831,2738,21,47,25,0,0,0,2,0,1,19,243,165,95,14,30,4,8,11,28,70,10,13,3,44,78,14,64,153,9,79,9,60,10,65,7,5,9,13,31,0,982,62,2,60,675,511,95,69,83,2,48,14,13,6,143,6,137,19,73,57,41,16,6,9,1,0,1,9,0,8,5,3,1,0
"E01026861",2011,"Norwich 010D","Total",1493,1342,1300,1265,9,18,6,0,2,1,0,0,0,5,36,30,17,3,7,1,2,0,4,13,0,1,4,8,6,0,6,30,1,12,2,4,6,17,0,1,4,5,7,0,105,15,3,12,49,40,3,6,19,2,8,5,0,4,19,2,17,3,15,7,6,1,1,1,6,5,1,1,0,0,0,0,1,0
"E01026862",2011,"Norwich 010E","Total",1302,1228,1179,1150,4,15,10,0,0,0,0,1,0,6,42,35,27,2,13,5,1,2,4,8,0,1,1,6,7,5,2,13,4,3,0,3,0,6,1,0,1,1,3,0,48,1,0,1,15,10,3,2,15,10,5,0,0,0,17,9,8,0,11,7,6,1,0,2,2,0,2,2,0,1,0,1,1,0
"E01026863",2011,"Norwich 006A","Total",1814,1684,1559,1524,5,18,12,0,0,1,0,0,1,27,96,90,32,12,8,0,2,7,3,58,14,22,7,15,6,2,4,40,1,16,0,6,10,23,2,0,6,8,7,0,70,8,0,8,13,7,4,2,34,3,15,9,6,1,15,13,2,0,16,6,5,1,1,7,2,1,1,4,0,4,1,3,0,0
"E01026864",2011,"Norwich 006B","Total",1547,1463,1402,1376,4,16,5,1,0,0,0,0,0,0,61,58,18,2,10,0,2,0,4,40,8,18,0,14,3,0,3,10,1,2,0,2,0,7,4,0,2,0,1,0,69,23,0,23,9,5,1,3,11,4,7,0,0,0,25,22,3,1,4,3,3,0,0,0,1,0,1,1,0,1,0,1,0,0
"E01026865",2011,"Norwich 006C","Total",1949,1805,1695,1667,2,17,9,0,0,0,0,0,0,11,99,92,34,0,9,4,6,5,10,58,13,26,1,18,7,0,7,45,5,21,2,9,10,19,1,0,5,5,8,0,89,12,2,10,13,6,3,4,31,4,13,8,2,4,33,22,11,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01026866",2011,"Norwich 006D","Total",1574,1492,1397,1362,5,20,9,1,0,2,0,0,0,6,87,79,37,10,12,3,3,4,5,42,12,8,3,19,8,2,6,19,0,10,0,4,6,9,3,0,1,3,2,0,33,6,0,6,3,0,2,1,6,1,3,0,2,0,18,14,4,0,24,14,12,2,2,8,0,0,0,6,0,6,2,4,0,0
"E01026867",2011,"Norwich 006E","Total",1592,1481,1396,1357,0,28,11,0,0,0,0,0,0,8,77,71,26,3,8,2,7,1,5,45,20,10,3,12,6,2,4,36,4,14,0,2,12,18,1,0,1,7,9,0,64,10,0,10,10,3,1,6,26,2,5,1,0,18,18,5,13,0,7,1,0,1,0,4,2,0,2,4,0,4,3,1,0,0
"E01026868",2011,"Norwich 006F","Total",1628,1524,1450,1420,4,20,6,0,0,0,0,0,0,5,69,53,19,0,7,3,2,5,2,34,19,13,0,2,16,2,14,19,1,8,1,3,4,10,0,0,7,3,0,0,65,10,0,10,33,18,4,11,5,0,3,1,1,0,13,8,5,4,14,5,5,0,0,7,2,0,2,6,0,4,3,1,2,0
"E01026869",2011,"Norwich 006G","Total",1400,1335,1289,1266,1,9,13,0,0,0,0,0,0,2,44,38,11,0,6,0,4,1,0,27,3,12,1,11,6,3,3,18,3,3,0,1,2,12,0,0,2,5,5,0,41,4,0,4,4,0,2,2,19,0,16,1,2,0,14,13,1,0,6,2,2,0,1,2,1,0,1,0,0,0,0,0,0,0
"E01033434",2011,"Norwich 011G","Total",1076,958,849,818,8,14,9,0,0,0,0,0,0,19,90,79,52,10,7,4,11,4,16,27,2,11,8,6,11,7,4,30,0,7,1,2,4,21,4,0,11,2,4,2,71,7,1,6,20,8,6,6,24,4,15,0,0,5,20,10,10,0,11,9,8,1,1,0,1,0,1,6,0,6,5,1,0,0
"E01033435",2011,"Norwich 005G","Total",1845,1472,1359,1325,9,17,8,0,0,0,1,0,1,11,100,89,59,4,21,4,6,8,16,30,2,7,1,20,11,1,10,81,12,20,0,18,2,49,1,1,10,32,5,0,260,137,1,136,44,37,3,4,48,3,41,0,3,1,31,18,13,0,26,10,8,2,0,8,8,8,0,6,0,6,4,2,0,0
"E01033436",2011,"Norwich 005H","Total",1393,1256,1203,1178,6,15,4,0,0,0,0,1,0,4,48,45,19,2,6,1,4,2,4,26,10,7,3,6,3,0,3,37,11,11,1,7,3,15,5,0,8,1,1,0,90,32,0,32,11,10,0,1,24,10,14,0,0,0,23,8,15,0,8,5,4,1,2,1,0,0,0,2,0,2,1,1,0,0
"E01033437",2011,"Norwich 011H","Total",1378,1252,1152,1123,0,14,13,0,2,2,0,0,1,8,89,75,32,1,5,5,3,4,14,43,0,19,7,17,14,3,11,41,2,19,0,5,14,20,2,0,7,2,9,0,62,2,0,2,16,12,1,3,29,2,24,1,1,1,15,8,7,0,16,6,5,1,2,7,1,0,1,7,0,7,5,2,0,0
"E01033438",2011,"Norwich 014A","Total",1397,1265,1165,1118,7,29,11,0,0,0,0,0,0,8,92,72,41,5,9,1,5,6,15,31,1,9,1,20,20,11,9,28,5,5,1,0,4,18,3,0,7,3,5,0,75,10,2,8,17,10,1,6,36,3,19,1,6,7,11,4,7,1,23,12,11,1,4,6,1,1,0,6,0,6,3,3,0,0
"E01033439",2011,"Norwich 014B","Total",1440,1321,1196,1157,4,23,12,0,0,0,1,0,0,4,120,108,47,4,16,3,10,3,11,61,5,28,4,24,12,6,6,39,6,7,1,3,3,26,2,0,5,8,11,0,64,14,1,13,10,6,1,3,28,0,21,2,4,1,11,2,9,1,9,7,6,1,0,0,2,0,2,7,0,6,4,2,1,0
"E01033440",2011,"Norwich 014C","Total",1070,886,793,762,6,16,9,0,0,0,0,0,1,12,80,65,30,1,5,1,6,10,7,35,1,11,4,19,15,2,13,50,7,18,0,7,11,25,2,0,7,8,8,0,104,19,8,11,27,23,1,3,44,4,40,0,0,0,13,4,9,1,23,17,11,6,1,4,1,1,0,7,0,7,4,3,0,0
"E01033441",2011,"Norwich 014D","Total",1229,1020,915,868,10,25,12,0,0,1,0,0,0,13,91,81,47,6,13,9,6,4,9,34,0,13,3,18,10,2,8,41,2,27,2,5,20,12,3,0,5,0,4,0,129,10,1,9,55,40,7,8,54,2,49,1,2,0,10,0,10,0,25,11,4,7,1,11,2,0,2,14,0,14,10,4,0,0
