"lsoa11cd","date","lsoa11nm","Rural Urban","Main Language: All usual residents aged 3 and over; measures: Value","Main Language: English (English or Welsh if in Wales); measures: Value","Main Language: Welsh/Cymraeg (in England only); measures: Value","Main Language: Other UK language: Total; measures: Value","Main Language: Other UK language: Gaelic (Irish); measures: Value","Main Language: Other UK language: Gaelic (Scottish); measures: Value","Main Language: Other UK language: Manx Gaelic; measures: Value","Main Language: Other UK language: Gaelic (Not otherwise specified); measures: Value","Main Language: Other UK language: Cornish; measures: Value","Main Language: Other UK language: Scots; measures: Value","Main Language: Other UK language: Gypsy/Traveller languages; measures: Value","Main Language: French; measures: Value","Main Language: Portuguese; measures: Value","Main Language: Spanish; measures: Value","Main Language: Other European Language (EU): Total; measures: Value","Main Language: Other European Language (EU): Italian; measures: Value","Main Language: Other European Language (EU): German; measures: Value","Main Language: Other European Language (EU): Polish; measures: Value","Main Language: Other European Language (EU): Slovak; measures: Value","Main Language: Other European Language (EU): Czech; measures: Value","Main Language: Other European Language (EU): Romanian; measures: Value","Main Language: Other European Language (EU): Lithuanian; measures: Value","Main Language: Other European Language (EU): Latvian; measures: Value","Main Language: Other European Language (EU): Hungarian; measures: Value","Main Language: Other European Language (EU): Bulgarian; measures: Value","Main Language: Other European Language (EU): Greek; measures: Value","Main Language: Other European Language (EU): Dutch; measures: Value","Main Language: Other European Language (EU): Swedish; measures: Value","Main Language: Other European Language (EU): Danish; measures: Value","Main Language: Other European Language (EU): Finnish; measures: Value","Main Language: Other European Language (EU): Estonian; measures: Value","Main Language: Other European Language (EU): Slovenian; measures: Value","Main Language: Other European Language (EU): Maltese; measures: Value","Main Language: Other European Language (EU): Any other European Language (EU); measures: Value","Main Language: Other European Language (non EU): Total; measures: Value","Main Language: Other European Language (non EU): Albanian; measures: Value","Main Language: Other European Language (non EU): Serbian/Croatian/Bosnian; measures: Value","Main Language: Other European Language (non EU): Ukrainian; measures: Value","Main Language: Other European Language (non EU): Any other Eastern European Language (non EU); measures: Value","Main Language: Other European Language (non EU): Northern European Language (non EU); measures: Value","Main Language: Other European Language (non-national): Total; measures: Value","Main Language: Other European Language (non-national): Romani language (any); measures: Value","Main Language: Other European Language (non-national): Yiddish; measures: Value","Main Language: Russian; measures: Value","Main Language: Turkish; measures: Value","Main Language: Arabic; measures: Value","Main Language: West/Central Asian Language: Total; measures: Value","Main Language: West/Central Asian Language: Hebrew; measures: Value","Main Language: West/Central Asian Language: Kurdish; measures: Value","Main Language: West/Central Asian Language: Persian/Farsi; measures: Value","Main Language: West/Central Asian Language: Pashto; measures: Value","Main Language: West/Central Asian Language: West/Central Asian Language (all other); measures: Value","Main Language: South Asian Language: Total; measures: Value","Main Language: South Asian Language: Urdu; measures: Value","Main Language: South Asian Language: Hindi; measures: Value","Main Language: South Asian Language: Panjabi; measures: Value","Main Language: South Asian Language: Pakistani Pahari (with Mirpuri and Potwari); measures: Value","Main Language: South Asian Language: Bengali (with Sylheti and Chatgaya); measures: Value","Main Language: South Asian Language: Gujarati; measures: Value","Main Language: South Asian Language: Marathi; measures: Value","Main Language: South Asian Language: Telugu; measures: Value","Main Language: South Asian Language: Tamil; measures: Value","Main Language: South Asian Language: Malayalam; measures: Value","Main Language: South Asian Language: Sinhala; measures: Value","Main Language: South Asian Language: Nepalese; measures: Value","Main Language: South Asian Language: South Asian Language (all other); measures: Value","Main Language: East Asian Language: Total; measures: Value","Main Language: East Asian Language: Mandarin Chinese; measures: Value","Main Language: East Asian Language: Cantonese Chinese; measures: Value","Main Language: East Asian Language: All other Chinese; measures: Value","Main Language: East Asian Language: Japanese; measures: Value","Main Language: East Asian Language: Korean; measures: Value","Main Language: East Asian Language: Vietnamese; measures: Value","Main Language: East Asian Language: Thai; measures: Value","Main Language: East Asian Language: Malay; measures: Value","Main Language: East Asian Language: Tagalog/Filipino; measures: Value","Main Language: East Asian Language: East Asian Language (all other); measures: Value","Main Language: Oceanic/Australian language (any); measures: Value","Main Language: North/South American language (any); measures: Value","Main Language: Caribbean Creole: Total; measures: Value","Main Language: Caribbean Creole: Caribbean Creole (English-based); measures: Value","Main Language: Caribbean Creole: Caribbean Creole (all other); measures: Value","Main Language: African Language: Total; measures: Value","Main Language: African Language: Amharic; measures: Value","Main Language: African Language: Tigrinya; measures: Value","Main Language: African Language: Somali; measures: Value","Main Language: African Language: Krio; measures: Value","Main Language: African Language: Akan; measures: Value","Main Language: African Language: Yoruba; measures: Value","Main Language: African Language: Igbo; measures: Value","Main Language: African Language: Swahili/Kiswahili; measures: Value","Main Language: African Language: Luganda; measures: Value","Main Language: African Language: Lingala; measures: Value","Main Language: African Language: Shona; measures: Value","Main Language: African Language: Afrikaans; measures: Value","Main Language: African Language: Any other Nigerian language; measures: Value","Main Language: African Language: West African language (all other); measures: Value","Main Language: African Language: African language (all other); measures: Value","Main Language: Other Languages: Total; measures: Value","Main Language: Other Languages: All other languages; measures: Value","Main Language: Sign Language: Total; measures: Value","Main Language: Sign Language: British sign language; measures: Value","Main Language: Sign Language: Sign Language (all other); measures: Value","Main Language: Sign Language: Any Sign Communication System; measures: Value"
"E01026803",2011,"Norwich 004A","Total",1376,1336,0,0,0,0,0,0,0,0,0,0,2,2,20,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01026804",2011,"Norwich 004B","Total",1389,1353,0,0,0,0,0,0,0,0,0,0,5,2,14,1,0,3,2,0,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"E01026805",2011,"Norwich 004C","Total",1362,1335,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1,0,0,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"E01026806",2011,"Norwich 004D","Total",1473,1427,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,5,0,0,1,0,2,0,0,0,2,0,0,0,0,23,0,0,1,0,0,4,4,0,12,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"E01026807",2011,"Norwich 004E","Total",1191,1153,0,0,0,0,0,0,0,0,0,0,2,2,19,1,0,12,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"E01026808",2011,"Norwich 004F","Total",1248,1166,0,0,0,0,0,0,0,0,0,1,10,2,39,0,1,8,0,0,1,12,13,4,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0
"E01026809",2011,"Norwich 004G","Total",1416,1378,0,2,0,0,0,0,0,0,2,0,1,1,21,2,1,6,2,0,5,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"E01026810",2011,"Norwich 012A","Total",1361,1297,0,0,0,0,0,0,0,0,0,0,4,1,14,0,2,1,2,0,1,1,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,17,1,2,2,0,1,5,0,0,1,0,0,2,3,16,0,0,6,0,1,6,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0
"E01026811",2011,"Norwich 012B","Total",1516,1452,0,0,0,0,0,0,0,0,0,5,2,3,29,2,9,7,0,0,0,0,0,2,0,2,5,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,8,2,0,0,1,2,3,2,0,0,0,0,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01026812",2011,"Norwich 012C","Total",1378,1320,0,0,0,0,0,0,0,0,0,2,2,2,22,5,6,1,0,1,0,3,0,1,2,2,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,2,5,0,0,5,0,0,11,1,0,1,0,1,0,0,1,1,0,0,0,6,4,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01026813",2011,"Norwich 012D","Total",1398,1347,0,0,0,0,0,0,0,0,0,3,3,0,18,1,1,1,0,0,0,4,8,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,3,2,1,10,0,2,1,0,0,1,0,3,2,0,0,0,1,9,0,2,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
